tW,xx,xy,xz,xi,yx,yy,yz,yi,zx,zy,zz,zi,ix,iy,iz,ii
t,xx,xy,xz,xi,yx,yy,yz,yi,zx,zy,zz,zi,ix,iy,iz,ii
485.0,0.0,-0.0316255903979,0.0,0.0,0.0316255903979,0.0,0.0,0.0,0.0,0.0,0.365907373797,0.552508660089,0.0,0.0,0.813398713708,1.0
486.0,0.0,-0.0389984957753,0.0,0.0,0.0389984957753,0.0,0.0,0.0,0.0,0.0,0.367438682405,0.55569721707,0.0,0.0,0.811741465336,1.0
487.0,0.0,-0.0461738495324,0.0,0.0,0.0461738495324,0.0,0.0,0.0,0.0,0.0,0.368965647353,0.559304003891,0.0,0.0,0.809661643462,1.0
488.0,0.0,-0.0531286137006,0.0,0.0,0.0531286137006,0.0,0.0,0.0,0.0,0.0,0.370488163898,0.563315719186,0.0,0.0,0.807172444712,1.0
489.0,0.0,-0.0598406990788,0.0,0.0,0.0598406990788,0.0,0.0,0.0,0.0,0.0,0.372006131411,0.56771777289,0.0,0.0,0.804288358521,1.0
490.0,0.0,-0.0662890333621,0.0,0.0,0.0662890333621,0.0,0.0,0.0,0.0,0.0,0.373519453711,0.572494347064,0.0,0.0,0.801025106647,1.0
491.0,0.0,-0.072453625211,0.0,0.0,0.072453625211,0.0,0.0,0.0,0.0,0.0,0.37502803939,0.577628460443,0.0,0.0,0.797399578947,1.0
492.0,0.0,-0.0783156240743,0.0,0.0,0.0783156240743,0.0,0.0,0.0,0.0,0.0,0.37653180212,0.583102036455,0.0,0.0,0.793429765665,1.0
493.0,0.0,-0.0838573755947,0.0,0.0,0.0838573755947,0.0,0.0,0.0,0.0,0.0,0.378030660927,0.588895974434,0.0,0.0,0.789134686493,1.0
494.0,0.0,-0.0890624724443,0.0,0.0,0.0890624724443,0.0,0.0,0.0,0.0,0.0,0.379524540464,0.59499022378,0.0,0.0,0.784534316684,1.0
495.0,0.0,-0.0939158004507,0.0,0.0,0.0939158004507,0.0,0.0,0.0,0.0,0.0,0.381013371245,0.601363860763,0.0,0.0,0.779649510481,1.0
496.0,0.0,-0.0984035798971,0.0,0.0,0.0984035798971,0.0,0.0,0.0,0.0,0.0,0.382497089864,0.607995167702,0.0,0.0,0.774501922162,1.0
497.0,0.0,-0.10251340189,0.0,0.0,0.10251340189,0.0,0.0,0.0,0.0,0.0,0.383975639193,0.614861714215,0.0,0.0,0.769113924978,1.0
498.0,0.0,-0.106234259717,0.0,0.0,0.106234259717,0.0,0.0,0.0,0.0,0.0,0.385448968555,0.621940440257,0.0,0.0,0.763508528298,1.0
499.0,0.0,-0.109556575115,0.0,0.0,0.109556575115,0.0,0.0,0.0,0.0,0.0,0.386917033869,0.629207740627,0.0,0.0,0.757709293241,1.0
500.0,0.0,-0.112472219422,0.0,0.0,0.112472219422,0.0,0.0,0.0,0.0,0.0,0.388379797779,0.636639550663,0.0,0.0,0.751740247116,1.0
501.0,0.0,-0.114974529557,0.0,0.0,0.114974529557,0.0,0.0,0.0,0.0,0.0,0.389837229753,0.6442114328,0.0,0.0,0.745625796953,1.0
502.0,0.0,-0.117058318836,0.0,0.0,0.117058318836,0.0,0.0,0.0,0.0,0.0,0.391289306159,0.651898663703,0.0,0.0,0.739390642455,1.0
503.0,0.0,-0.118719882618,0.0,0.0,0.118719882618,0.0,0.0,0.0,0.0,0.0,0.392736010316,0.659676321659,0.0,0.0,0.733059688657,1.0
504.0,0.0,-0.11995699881,0.0,0.0,0.11995699881,0.0,0.0,0.0,0.0,0.0,0.394177332524,0.66751937393,0.0,0.0,0.726657958594,1.0
505.0,0.0,-0.120768923266,0.0,0.0,0.120768923266,0.0,0.0,0.0,0.0,0.0,0.395613270066,0.675402763771,0.0,0.0,0.720210506296,1.0
506.0,0.0,-0.121156380147,0.0,0.0,0.121156380147,0.0,0.0,0.0,0.0,0.0,0.397043827186,0.683301496802,0.0,0.0,0.713742330384,1.0
507.0,0.0,-0.121121547306,0.0,0.0,0.121121547306,0.0,0.0,0.0,0.0,0.0,0.398469015044,0.691190726466,0.0,0.0,0.707278288578,1.0
508.0,0.0,-0.120668036796,0.0,0.0,0.120668036796,0.0,0.0,0.0,0.0,0.0,0.399888851652,0.699045838262,0.0,0.0,0.700843013389,1.0
509.0,0.0,-0.11980087061,0.0,0.0,0.11980087061,0.0,0.0,0.0,0.0,0.0,0.401303361776,0.706842532491,0.0,0.0,0.694460829285,1.0
510.0,0.0,-0.118526451771,0.0,0.0,0.118526451771,0.0,0.0,0.0,0.0,0.0,0.402712576827,0.714556905229,0.0,0.0,0.688155671598,1.0
511.0,0.0,-0.116852530908,0.0,0.0,0.116852530908,0.0,0.0,0.0,0.0,0.0,0.404116534725,0.722165527282,0.0,0.0,0.681951007443,1.0
512.0,0.0,-0.114788168476,0.0,0.0,0.114788168476,0.0,0.0,0.0,0.0,0.0,0.40551527974,0.729645520845,0.0,0.0,0.675869758895,1.0
513.0,0.0,-0.112343692789,0.0,0.0,0.112343692789,0.0,0.0,0.0,0.0,0.0,0.406908862313,0.736974633637,0.0,0.0,0.669934228677,1.0
514.0,0.0,-0.109530654033,0.0,0.0,0.109530654033,0.0,0.0,0.0,0.0,0.0,0.408297338864,0.744131310274,0.0,0.0,0.66416602859,1.0
515.0,0.0,-0.106361774454,0.0,0.0,0.106361774454,0.0,0.0,0.0,0.0,0.0,0.409680771568,0.751094760656,0.0,0.0,0.658586010912,1.0
516.0,0.0,-0.102850894938,0.0,0.0,0.102850894938,0.0,0.0,0.0,0.0,0.0,0.411059228126,0.757845025152,0.0,0.0,0.653214202974,1.0
517.0,0.0,-0.0990129181736,0.0,0.0,0.0990129181736,0.0,0.0,0.0,0.0,0.0,0.412432781513,0.764363036399,0.0,0.0,0.648069745113,1.0
518.0,0.0,-0.0948637486402,0.0,0.0,0.0948637486402,0.0,0.0,0.0,0.0,0.0,0.413801509705,0.770630677519,0.0,0.0,0.643170832186,1.0
519.0,0.0,-0.0904202296425,0.0,0.0,0.0904202296425,0.0,0.0,0.0,0.0,0.0,0.415165495403,0.776630836581,0.0,0.0,0.638534658822,1.0
520.0,0.0,-0.0857000776377,0.0,0.0,0.0857000776377,0.0,0.0,0.0,0.0,0.0,0.41652482573,0.782347457169,0.0,0.0,0.634177368561,1.0
521.0,0.0,-0.0807218141025,0.0,0.0,0.0807218141025,0.0,0.0,0.0,0.0,0.0,0.417879591926,0.787765584895,0.0,0.0,0.630114007031,1.0
522.0,0.0,-0.0755046951941,0.0,0.0,0.0755046951941,0.0,0.0,0.0,0.0,0.0,0.419229889023,0.792871409735,0.0,0.0,0.626358479288,1.0
523.0,0.0,-0.070068639465,0.0,0.0,0.070068639465,0.0,0.0,0.0,0.0,0.0,0.420575815517,0.797652304093,0.0,0.0,0.622923511424,1.0
524.0,0.0,-0.0644341538972,0.0,0.0,0.0644341538972,0.0,0.0,0.0,0.0,0.0,0.421917473022,0.80209685647,0.0,0.0,0.619820616553,1.0
525.0,0.0,-0.0586222585235,0.0,0.0,0.0586222585235,0.0,0.0,0.0,0.0,0.0,0.423254965926,0.806194900679,0.0,0.0,0.617060065247,1.0
526.0,0.0,-0.0526544099066,0.0,0.0,0.0526544099066,0.0,0.0,0.0,0.0,0.0,0.424588401031,0.809937540543,0.0,0.0,0.614650860487,1.0
527.0,0.0,-0.046552423749,0.0,0.0,0.046552423749,0.0,0.0,0.0,0.0,0.0,0.425917887195,0.81331717001,0.0,0.0,0.612600717185,1.0
528.0,0.0,-0.0403383969069,0.0,0.0,0.0403383969069,0.0,0.0,0.0,0.0,0.0,0.427243534965,0.81632748867,0.0,0.0,0.610916046295,1.0
529.0,0.0,-0.0340346290805,0.0,0.0,0.0340346290805,0.0,0.0,0.0,0.0,0.0,0.42856545621,0.818963512659,0.0,0.0,0.609601943551,1.0
530.0,0.0,-0.0276635444543,0.0,0.0,0.0276635444543,0.0,0.0,0.0,0.0,0.0,0.429883763749,0.821221580938,0.0,0.0,0.608662182812,1.0
531.0,0.0,-0.0212476135552,0.0,0.0,0.0212476135552,0.0,0.0,0.0,0.0,0.0,0.431198570984,0.823099356974,0.0,0.0,0.60809921401,1.0
532.0,0.0,-0.0148092755976,0.0,0.0,0.0148092755976,0.0,0.0,0.0,0.0,0.0,0.432509991528,0.824595825855,0.0,0.0,0.607914165673,1.0
533.0,0.0,-0.00837086157575,0.0,0.0,0.00837086157575,0.0,0.0,0.0,0.0,0.0,0.43381813884,0.82571128688,0.0,0.0,0.608106851961,1.0
534.0,0.0,-0.00195451836467,0.0,0.0,0.00195451836467,0.0,0.0,0.0,0.0,0.0,0.435123125863,0.826447341691,0.0,0.0,0.608675784173,1.0
535.0,0.0,0.00441786591988,0.0,0.0,-0.00441786591988,0.0,0.0,0.0,0.0,0.0,0.436425064662,0.826806878027,0.0,0.0,0.609618186635,1.0
536.0,0.0,0.0107247350553,0.0,0.0,-0.0107247350553,0.0,0.0,0.0,0.0,0.0,0.437724066074,0.82679404919,0.0,0.0,0.610930016883,1.0
537.0,0.0,0.0169449361006,0.0,0.0,-0.0169449361006,0.0,0.0,0.0,0.0,0.0,0.43902023936,0.826414249322,0.0,0.0,0.612605990038,1.0
538.0,0.0,0.023057788809,0.0,0.0,-0.023057788809,0.0,0.0,0.0,0.0,0.0,0.440313691872,0.825674084627,0.0,0.0,0.614639607245,1.0
539.0,0.0,0.029043152842,0.0,0.0,-0.029043152842,0.0,0.0,0.0,0.0,0.0,0.44160452872,0.824581340655,0.0,0.0,0.617023188065,1.0
540.0,0.0,0.034881492571,0.0,0.0,-0.034881492571,0.0,0.0,0.0,0.0,0.0,0.442892852457,0.823144945811,0.0,0.0,0.619747906646,1.0
541.0,0.0,0.0405539392655,0.0,0.0,-0.0405539392655,0.0,0.0,0.0,0.0,0.0,0.444178762773,0.821374931222,0.0,0.0,0.622803831551,1.0
542.0,0.0,0.0460423504738,0.0,0.0,-0.0460423504738,0.0,0.0,0.0,0.0,0.0,0.445462356199,0.819282387151,0.0,0.0,0.626179969048,1.0
543.0,0.0,0.0513293664161,0.0,0.0,-0.0513293664161,0.0,0.0,0.0,0.0,0.0,0.446743725827,0.81687941613,0.0,0.0,0.629864309697,1.0
544.0,0.0,0.0563984632207,0.0,0.0,-0.0563984632207,0.0,0.0,0.0,0.0,0.0,0.448022961045,0.814179082995,0.0,0.0,0.63384387805,1.0
545.0,0.0,0.0612340028454,0.0,0.0,-0.0612340028454,0.0,0.0,0.0,0.0,0.0,0.449300147282,0.811195362023,0.0,0.0,0.638104785259,1.0
546.0,0.0,0.0658212795414,0.0,0.0,-0.0658212795414,0.0,0.0,0.0,0.0,0.0,0.450575365775,0.807943081384,0.0,0.0,0.642632284392,1.0
547.0,0.0,0.0701465627271,0.0,0.0,-0.0701465627271,0.0,0.0,0.0,0.0,0.0,0.451848693347,0.804437865107,0.0,0.0,0.64741082824,1.0
548.0,0.0,0.0741971361543,0.0,0.0,-0.0741971361543,0.0,0.0,0.0,0.0,0.0,0.453120202204,0.800696072799,0.0,0.0,0.652424129406,1.0
549.0,0.0,0.0779613332631,0.0,0.0,-0.0779613332631,0.0,0.0,0.0,0.0,0.0,0.454389959752,0.796734737319,0.0,0.0,0.657655222432,1.0
550.0,0.0,0.0814285686354,0.0,0.0,-0.0814285686354,0.0,0.0,0.0,0.0,0.0,0.455658028424,0.792571500666,0.0,0.0,0.663086527759,1.0
551.0,0.0,0.0845893654704,0.0,0.0,-0.0845893654704,0.0,0.0,0.0,0.0,0.0,0.45692446554,0.788224548284,0.0,0.0,0.668699917256,1.0
552.0,0.0,0.0874353790211,0.0,0.0,-0.0874353790211,0.0,0.0,0.0,0.0,0.0,0.458189323166,0.783712542061,0.0,0.0,0.674476781106,1.0
553.0,0.0,0.0899594159443,0.0,0.0,-0.0899594159443,0.0,0.0,0.0,0.0,0.0,0.459452648012,0.779054552222,0.0,0.0,0.68039809579,1.0
